"id","type","source_node_id","target_node_id","source_scale_id","target_scale_id","directed","governing","audit_tier","relation_tier","contact_tier","contact_office","phase_delta","phase_deltas_json","hamming","endpoint_hamming","mode","mutation","degree","degree_governor","eligible","selected","target_classification","evidence_count","evidence_role","unanimous","plurality","categorical","contact_tier_counts_json","provenance"
"boundary-contact:office_junction:1509:1507:0","JUNCTION_CONTACT","scale:1509","scale:1507","1509","1507",true,false,"UNIVERSAL","boundary","A2","Mars","0",,"2",,"single_degree","2→1","2","Jupiter",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1763:1507:0","JUNCTION_CONTACT","scale:1763","scale:1507","1763","1507",true,false,"UNIVERSAL","boundary","D2","Sun","0",,"2",,"single_degree","9→8","6","Mercury",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:2531:1507:0","JUNCTION_CONTACT","scale:2531","scale:1507","2531","1507",true,false,"UNIVERSAL","boundary","D2","Sun","0",,"2",,"single_degree","11→10","7","Moon",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:799:1597:-1","JUNCTION_CONTACT","scale:799","scale:1597","799","1597",true,false,"UNIVERSAL","boundary","D5","Saturn","-1",,"2",,"root_phase","root 0→11; renormalize +1","1","Saturn",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1341:1597:0","JUNCTION_CONTACT","scale:1341","scale:1597","1341","1597",true,false,"UNIVERSAL","boundary","A2","Saturn","0",,"2",,"single_degree","8→9","6","Mercury",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1595:1597:0","JUNCTION_CONTACT","scale:1595","scale:1597","1595","1597",true,false,"UNIVERSAL","boundary","D2","Moon","0",,"2",,"single_degree","1→2","2","Jupiter",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1629:1597:0","JUNCTION_CONTACT","scale:1629","scale:1597","1629","1597",true,false,"UNIVERSAL","boundary","A2","Saturn","0",,"2",,"single_degree","6→5","5","Venus",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:3193:1597:1","JUNCTION_CONTACT","scale:3193","scale:1597","3193","1597",true,false,"UNIVERSAL","boundary","D2","Moon","1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1383:1639:0","JUNCTION_CONTACT","scale:1383","scale:1639","1383","1639",true,false,"UNIVERSAL","boundary","A0","Saturn","0",,"2",,"single_degree","8→9","6","Mercury",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1623:1639:0","JUNCTION_CONTACT","scale:1623","scale:1639","1623","1639",true,false,"UNIVERSAL","boundary","A2","Moon","0",,"2",,"single_degree","4→5","4","Sun",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1643:1639:0","JUNCTION_CONTACT","scale:1643","scale:1639","1643","1639",true,false,"UNIVERSAL","boundary","A0","Saturn","0",,"2",,"single_degree","3→2","3","Mars",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1703:1639:0","JUNCTION_CONTACT","scale:1703","scale:1639","1703","1639",true,false,"UNIVERSAL","boundary","A1","Jupiter","0",,"2",,"single_degree","7→6","5","Venus",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1401:1657:0","JUNCTION_CONTACT","scale:1401","scale:1657","1401","1657",true,false,"UNIVERSAL","boundary","A2","Jupiter","0",,"2",,"single_degree","8→9","6","Mercury",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1653:1657:0","JUNCTION_CONTACT","scale:1653","scale:1657","1653","1657",true,false,"UNIVERSAL","boundary","A0","Mars","0",,"2",,"single_degree","2→3","2","Jupiter",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1721:1657:0","JUNCTION_CONTACT","scale:1721","scale:1657","1721","1657",true,false,"UNIVERSAL","boundary","A0","Mars","0",,"2",,"single_degree","7→6","5","Venus",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:3313:1657:1","JUNCTION_CONTACT","scale:3313","scale:1657","3313","1657",true,false,"UNIVERSAL","boundary","D2","Mars","1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1431:1687:0","JUNCTION_CONTACT","scale:1431","scale:1687","1431","1687",true,false,"UNIVERSAL","boundary","A2","Moon","0",,"2",,"single_degree","8→9","6","Mercury",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1623:1687:0","JUNCTION_CONTACT","scale:1623","scale:1687","1623","1687",true,false,"UNIVERSAL","boundary","A2","Moon","0",,"2",,"single_degree","6→7","5","Venus",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1691:1687:0","JUNCTION_CONTACT","scale:1691","scale:1687","1691","1687",true,false,"UNIVERSAL","boundary","A1","Jupiter","0",,"2",,"single_degree","3→2","3","Mars",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
