"id","type","source_node_id","target_node_id","source_scale_id","target_scale_id","directed","governing","audit_tier","relation_tier","contact_tier","contact_office","phase_delta","phase_deltas_json","hamming","endpoint_hamming","mode","mutation","degree","degree_governor","eligible","selected","target_classification","evidence_count","evidence_role","unanimous","plurality","categorical","contact_tier_counts_json","provenance"
"audit:phase:687:1373","PHASE_SHIFT","scale:687","scale:1373","687","1373",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:695:1389","PHASE_SHIFT","scale:695","scale:1389","695","1389",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:699:1397","PHASE_SHIFT","scale:699","scale:1397","699","1397",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:701:1401","PHASE_SHIFT","scale:701","scale:1401","701","1401",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:719:1437","PHASE_SHIFT","scale:719","scale:1437","719","1437",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:727:1453","PHASE_SHIFT","scale:727","scale:1453","727","1453",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:731:1461","PHASE_SHIFT","scale:731","scale:1461","731","1461",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:733:1465","PHASE_SHIFT","scale:733","scale:1465","733","1465",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:743:1485","PHASE_SHIFT","scale:743","scale:1485","743","1485",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:747:1493","PHASE_SHIFT","scale:747","scale:1493","747","1493",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:749:1497","PHASE_SHIFT","scale:749","scale:1497","749","1497",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:755:1509","PHASE_SHIFT","scale:755","scale:1509","755","1509",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:757:1513","PHASE_SHIFT","scale:757","scale:1513","757","1513",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:761:1521","PHASE_SHIFT","scale:761","scale:1521","761","1521",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:799:1597","PHASE_SHIFT","scale:799","scale:1597","799","1597",false,false,"A0 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:815:1629","PHASE_SHIFT","scale:815","scale:1629","815","1629",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:823:1645","PHASE_SHIFT","scale:823","scale:1645","823","1645",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:827:1653","PHASE_SHIFT","scale:827","scale:1653","827","1653",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:847:1693","PHASE_SHIFT","scale:847","scale:1693","847","1693",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:855:1709","PHASE_SHIFT","scale:855","scale:1709","855","1709",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
