"id","type","source_node_id","target_node_id","source_scale_id","target_scale_id","directed","governing","audit_tier","relation_tier","contact_tier","contact_office","phase_delta","phase_deltas_json","hamming","endpoint_hamming","mode","mutation","degree","degree_governor","eligible","selected","target_classification","evidence_count","evidence_role","unanimous","plurality","categorical","contact_tier_counts_json","provenance"
"seat-contact:D3:2269:2397:0","SEAT_CONTACT","scale:2397","scale:2269","2397","2269",false,false,"D3","D3","A2",,"0",,"2","4","single_degree","D6 7→8 (+1)","6","Mercury",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:2269:1245:0","SEAT_CONTACT","scale:1245","scale:2269","1245","2269",false,false,"D3","D3","A2",,"0",,"2","4","single_degree","D7 11→10 (-1)","7","Moon",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D4:2363:2395:0","SEAT_CONTACT","scale:2395","scale:2363","2395","2363",false,false,"D4","D4","A1",,"0",,"2","4","single_degree","D5 5→6 (+1)","5","Venus",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:2363:1339:0","SEAT_CONTACT","scale:1339","scale:2363","1339","2363",false,false,"D4","D4","A1",,"0",,"2","4","single_degree","D7 11→10 (-1)","7","Moon",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:3529:3497:0","SEAT_CONTACT","scale:3497","scale:3529","3497","3529",false,false,"D4","D4","A1",,"0",,"2","4","single_degree","D3 6→5 (-1)","3","Mars",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:3529:1765:1","SEAT_CONTACT","scale:1765","scale:3529","1765","3529",false,false,"D4","D4","A1",,"1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:3229:3245:0","SEAT_CONTACT","scale:3245","scale:3229","3245","3229",false,false,"D4","D4","A1",,"0",,"2","4","single_degree","D4 4→5 (+1)","4","Sun",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:3229:2717:0","SEAT_CONTACT","scale:2717","scale:3229","2717","3229",false,false,"D4","D4","A1",,"0",,"2","4","single_degree","D6 10→9 (-1)","6","Mercury",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:953:949:0","SEAT_CONTACT","scale:949","scale:953","949","953",false,false,"D4","D4","A1",,"0",,"2","4","single_degree","D2 3→2 (-1)","2","Jupiter",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:953:1465:0","SEAT_CONTACT","scale:1465","scale:953","1465","953",false,false,"D4","D4","A1",,"0",,"2","4","single_degree","D7 9→10 (+1)","7","Moon",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:1831:1835:0","SEAT_CONTACT","scale:1835","scale:1831","1835","1831",false,false,"D4","D4","A1",,"0",,"2","4","single_degree","D3 2→3 (+1)","3","Mars",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:1831:1703:0","SEAT_CONTACT","scale:1703","scale:1831","1703","1831",false,false,"D4","D4","A1",,"0",,"2","4","single_degree","D5 8→7 (-1)","5","Venus",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:631:695:0","SEAT_CONTACT","scale:695","scale:631","695","631",false,false,"D4","D4","A1",,"0",,"2","4","single_degree","D6 6→7 (+1)","6","Mercury",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:631:1261:-1","SEAT_CONTACT","scale:1261","scale:631","1261","631",false,false,"D4","D4","A1",,"-1",,"2",,"root_phase","root 0→11; renormalize +1","1","Saturn",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:2963:2965:0","SEAT_CONTACT","scale:2965","scale:2963","2965","2963",false,false,"D4","D4","A1",,"0",,"2","4","single_degree","D2 1→2 (+1)","2","Jupiter",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D4:2963:2899:0","SEAT_CONTACT","scale:2899","scale:2963","2899","2963",false,false,"D4","D4","A1",,"0",,"2","4","single_degree","D4 7→6 (-1)","4","Sun",true,true,,,,,,,,"7-Z17 same-office convergence via established A1 satellite; relation evaluated anchor→contact"
"seat-contact:D5:3881:3753:0","SEAT_CONTACT","scale:3753","scale:3881","3753","3881",false,false,"D5","D5","A2",,"0",,"2","4","single_degree","D4 8→7 (-1)","4","Sun",true,true,,,,,,,,"7-Z12 same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D5:3881:1941:1","SEAT_CONTACT","scale:1941","scale:3881","1941","3881",false,false,"D5","D5","A2",,"1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,,,,,,,,"7-Z12 same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D5:2383:2391:0","SEAT_CONTACT","scale:2391","scale:2383","2391","2383",false,false,"D5","D5","A2",,"0",,"2","4","single_degree","D4 3→4 (+1)","4","Sun",true,true,,,,,,,,"7-Z12 same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D5:2383:1359:0","SEAT_CONTACT","scale:1359","scale:2383","1359","2383",false,false,"D5","D5","A2",,"0",,"2","4","single_degree","D7 11→10 (-1)","7","Moon",true,true,,,,,,,,"7-Z12 same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D5:997:981:0","SEAT_CONTACT","scale:981","scale:997","981","997",false,false,"D5","D5","A2",,"0",,"2","4","single_degree","D3 5→4 (-1)","3","Mars",true,true,,,,,,,,"7-Z12 same-office convergence via established A2 satellite; relation evaluated anchor→contact"
