"id","type","source_node_id","target_node_id","source_scale_id","target_scale_id","directed","governing","audit_tier","relation_tier","contact_tier","contact_office","phase_delta","phase_deltas_json","hamming","endpoint_hamming","mode","mutation","degree","degree_governor","eligible","selected","target_classification","evidence_count","evidence_role","unanimous","plurality","categorical","contact_tier_counts_json","provenance"
"modal:D4:3229:1831","MODAL_SUCCESSOR","scale:3229","scale:1831","3229","1831",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-Z17 modal orbit; governor successor +2 mod 7"
"modal:D4:1831:2963","MODAL_SUCCESSOR","scale:1831","scale:2963","1831","2963",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-Z17 modal orbit; governor successor +2 mod 7"
"modal:D4:2963:3529","MODAL_SUCCESSOR","scale:2963","scale:3529","2963","3529",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-Z17 modal orbit; governor successor +2 mod 7"
"modal:D4:3529:953","MODAL_SUCCESSOR","scale:3529","scale:953","3529","953",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-Z17 modal orbit; governor successor +2 mod 7"
"modal:D4:953:631","MODAL_SUCCESSOR","scale:953","scale:631","953","631",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-Z17 modal orbit; governor successor +2 mod 7"
"modal:D4-satellite:7-13:1:375:2235","MODAL_SUCCESSOR","scale:375","scale:2235","375","2235",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-13:1:2235:3165","MODAL_SUCCESSOR","scale:2235","scale:3165","2235","3165",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-13:1:3165:1815","MODAL_SUCCESSOR","scale:3165","scale:1815","3165","1815",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-13:1:1815:2955","MODAL_SUCCESSOR","scale:1815","scale:2955","1815","2955",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D4-satellite:7-13:1:2955:3525","MODAL_SUCCESSOR","scale:2955","scale:3525","2955","3525",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-13 D4 satellite modal orbit 1; governor successor +2 mod 7"
